linha,codigo,motivo,detalhes
11102,"N/A","Código ou tipo ausente",""
11103,"N/A","Código ou tipo ausente",""
11104,"N/A","Código ou tipo ausente",""
11105,"N/A","Código ou tipo ausente",""
11106,"N/A","Código ou tipo ausente",""
11107,"N/A","Código ou tipo ausente",""
11108,"N/A","Código ou tipo ausente",""
11109,"N/A","Código ou tipo ausente",""
11110,"N/A","Código ou tipo ausente",""
11111,"N/A","Código ou tipo ausente",""
11112,"N/A","Código ou tipo ausente",""
11113,"N/A","Código ou tipo ausente",""
11114,"N/A","Código ou tipo ausente",""
11115,"N/A","Código ou tipo ausente",""
11116,"N/A","Código ou tipo ausente",""
11117,"N/A","Código ou tipo ausente",""
11118,"N/A","Código ou tipo ausente",""
11119,"N/A","Código ou tipo ausente",""
11120,"N/A","Código ou tipo ausente",""
11121,"N/A","Código ou tipo ausente",""
11122,"N/A","Código ou tipo ausente",""
11123,"N/A","Código ou tipo ausente",""
11124,"N/A","Código ou tipo ausente",""
11125,"N/A","Código ou tipo ausente",""
11126,"N/A","Código ou tipo ausente",""
11127,"N/A","Código ou tipo ausente",""
11128,"N/A","Código ou tipo ausente",""
11129,"N/A","Código ou tipo ausente",""
11130,"N/A","Código ou tipo ausente",""
11131,"N/A","Código ou tipo ausente",""
11132,"N/A","Código ou tipo ausente",""
11133,"N/A","Código ou tipo ausente",""
11134,"N/A","Código ou tipo ausente",""
11135,"N/A","Código ou tipo ausente",""
11136,"N/A","Código ou tipo ausente",""
11137,"N/A","Código ou tipo ausente",""
11138,"N/A","Código ou tipo ausente",""
11139,"N/A","Código ou tipo ausente",""
11140,"N/A","Código ou tipo ausente",""
11141,"N/A","Código ou tipo ausente",""
11142,"N/A","Código ou tipo ausente",""
11143,"N/A","Código ou tipo ausente",""
11144,"N/A","Código ou tipo ausente",""
11145,"N/A","Código ou tipo ausente",""
11146,"N/A","Código ou tipo ausente",""
11147,"N/A","Código ou tipo ausente",""
11148,"N/A","Código ou tipo ausente",""
11149,"N/A","Código ou tipo ausente",""
11150,"N/A","Código ou tipo ausente",""
11151,"N/A","Código ou tipo ausente",""
11152,"N/A","Código ou tipo ausente",""
11153,"N/A","Código ou tipo ausente",""
11154,"N/A","Código ou tipo ausente",""
11155,"N/A","Código ou tipo ausente",""
11156,"N/A","Código ou tipo ausente",""
11157,"N/A","Código ou tipo ausente",""
11158,"N/A","Código ou tipo ausente",""
11159,"N/A","Código ou tipo ausente",""
11160,"N/A","Código ou tipo ausente",""
11161,"N/A","Código ou tipo ausente",""
11162,"N/A","Código ou tipo ausente",""
11163,"N/A","Código ou tipo ausente",""
11164,"N/A","Código ou tipo ausente",""
11165,"N/A","Código ou tipo ausente",""
11166,"N/A","Código ou tipo ausente",""
11167,"N/A","Código ou tipo ausente",""
11168,"N/A","Código ou tipo ausente",""
11169,"N/A","Código ou tipo ausente",""
11170,"N/A","Código ou tipo ausente",""
11171,"N/A","Código ou tipo ausente",""
11172,"N/A","Código ou tipo ausente",""
11173,"N/A","Código ou tipo ausente",""
11174,"N/A","Código ou tipo ausente",""
11175,"N/A","Código ou tipo ausente",""
11176,"N/A","Código ou tipo ausente",""
11177,"N/A","Código ou tipo ausente",""
11178,"N/A","Código ou tipo ausente",""
11179,"N/A","Código ou tipo ausente",""
11180,"N/A","Código ou tipo ausente",""
11181,"N/A","Código ou tipo ausente",""
11182,"N/A","Código ou tipo ausente",""
11183,"N/A","Código ou tipo ausente",""
11184,"N/A","Código ou tipo ausente",""
11185,"N/A","Código ou tipo ausente",""
11186,"N/A","Código ou tipo ausente",""
11187,"N/A","Código ou tipo ausente",""
11188,"N/A","Código ou tipo ausente",""
11189,"N/A","Código ou tipo ausente",""
11190,"N/A","Código ou tipo ausente",""
11191,"N/A","Código ou tipo ausente",""
11192,"N/A","Código ou tipo ausente",""
11193,"N/A","Código ou tipo ausente",""
11194,"N/A","Código ou tipo ausente",""
11195,"N/A","Código ou tipo ausente",""
11196,"N/A","Código ou tipo ausente",""
11197,"N/A","Código ou tipo ausente",""
11198,"N/A","Código ou tipo ausente",""
11199,"N/A","Código ou tipo ausente",""
11200,"N/A","Código ou tipo ausente",""
11201,"N/A","Código ou tipo ausente",""
11202,"N/A","Código ou tipo ausente",""
11203,"N/A","Código ou tipo ausente",""
11204,"N/A","Código ou tipo ausente",""
11205,"N/A","Código ou tipo ausente",""
11206,"N/A","Código ou tipo ausente",""
11207,"N/A","Código ou tipo ausente",""
11208,"N/A","Código ou tipo ausente",""
11209,"N/A","Código ou tipo ausente",""
11210,"N/A","Código ou tipo ausente",""
11211,"N/A","Código ou tipo ausente",""
11212,"N/A","Código ou tipo ausente",""
11213,"N/A","Código ou tipo ausente",""
11214,"N/A","Código ou tipo ausente",""
11215,"N/A","Código ou tipo ausente",""
11216,"N/A","Código ou tipo ausente",""
11217,"N/A","Código ou tipo ausente",""
11218,"N/A","Código ou tipo ausente",""
11219,"N/A","Código ou tipo ausente",""
11220,"N/A","Código ou tipo ausente",""
11221,"N/A","Código ou tipo ausente",""
11222,"N/A","Código ou tipo ausente",""
11223,"N/A","Código ou tipo ausente",""
11224,"N/A","Código ou tipo ausente",""
11225,"N/A","Código ou tipo ausente",""
11226,"N/A","Código ou tipo ausente",""
11227,"N/A","Código ou tipo ausente",""
11228,"N/A","Código ou tipo ausente",""
11229,"N/A","Código ou tipo ausente",""
11230,"N/A","Código ou tipo ausente",""
11231,"N/A","Código ou tipo ausente",""
11232,"N/A","Código ou tipo ausente",""
11233,"N/A","Código ou tipo ausente",""
11234,"N/A","Código ou tipo ausente",""
11235,"N/A","Código ou tipo ausente",""
11236,"N/A","Código ou tipo ausente",""
11237,"N/A","Código ou tipo ausente",""
11238,"N/A","Código ou tipo ausente",""
11239,"N/A","Código ou tipo ausente",""
11240,"N/A","Código ou tipo ausente",""
11241,"N/A","Código ou tipo ausente",""
11242,"N/A","Código ou tipo ausente",""
11243,"N/A","Código ou tipo ausente",""
11244,"N/A","Código ou tipo ausente",""
11245,"N/A","Código ou tipo ausente",""
11246,"N/A","Código ou tipo ausente",""
11247,"N/A","Código ou tipo ausente",""
11248,"N/A","Código ou tipo ausente",""
11249,"N/A","Código ou tipo ausente",""
11250,"N/A","Código ou tipo ausente",""
11251,"N/A","Código ou tipo ausente",""
11252,"N/A","Código ou tipo ausente",""
11253,"N/A","Código ou tipo ausente",""
11254,"N/A","Código ou tipo ausente",""
11255,"N/A","Código ou tipo ausente",""
11256,"N/A","Código ou tipo ausente",""
11257,"N/A","Código ou tipo ausente",""
11258,"N/A","Código ou tipo ausente",""
11259,"N/A","Código ou tipo ausente",""
11260,"N/A","Código ou tipo ausente",""
11261,"N/A","Código ou tipo ausente",""
11262,"N/A","Código ou tipo ausente",""
11263,"N/A","Código ou tipo ausente",""
11264,"N/A","Código ou tipo ausente",""
11265,"N/A","Código ou tipo ausente",""
11266,"N/A","Código ou tipo ausente",""
11267,"N/A","Código ou tipo ausente",""
11268,"N/A","Código ou tipo ausente",""
11269,"N/A","Código ou tipo ausente",""
11270,"N/A","Código ou tipo ausente",""
11271,"N/A","Código ou tipo ausente",""
11272,"N/A","Código ou tipo ausente",""
11273,"N/A","Código ou tipo ausente",""
11274,"N/A","Código ou tipo ausente",""
11275,"N/A","Código ou tipo ausente",""
11276,"N/A","Código ou tipo ausente",""
11277,"N/A","Código ou tipo ausente",""
11278,"N/A","Código ou tipo ausente",""
11279,"N/A","Código ou tipo ausente",""
11280,"N/A","Código ou tipo ausente",""
11281,"N/A","Código ou tipo ausente",""
11282,"N/A","Código ou tipo ausente",""
11283,"N/A","Código ou tipo ausente",""
11284,"N/A","Código ou tipo ausente",""
11285,"N/A","Código ou tipo ausente",""
11286,"N/A","Código ou tipo ausente",""
11287,"N/A","Código ou tipo ausente",""
11288,"N/A","Código ou tipo ausente",""
11289,"N/A","Código ou tipo ausente",""
11290,"N/A","Código ou tipo ausente",""
11291,"N/A","Código ou tipo ausente",""
11292,"N/A","Código ou tipo ausente",""
11293,"N/A","Código ou tipo ausente",""
11294,"N/A","Código ou tipo ausente",""
11295,"N/A","Código ou tipo ausente",""
11296,"N/A","Código ou tipo ausente",""
11297,"N/A","Código ou tipo ausente",""
11298,"N/A","Código ou tipo ausente",""
11299,"N/A","Código ou tipo ausente",""
11300,"N/A","Código ou tipo ausente",""
11301,"N/A","Código ou tipo ausente",""
11302,"N/A","Código ou tipo ausente",""
11303,"N/A","Código ou tipo ausente",""
11304,"N/A","Código ou tipo ausente",""
11305,"N/A","Código ou tipo ausente",""
11306,"N/A","Código ou tipo ausente",""
11307,"N/A","Código ou tipo ausente",""
11308,"N/A","Código ou tipo ausente",""
11309,"N/A","Código ou tipo ausente",""
11310,"N/A","Código ou tipo ausente",""
11311,"N/A","Código ou tipo ausente",""
11312,"N/A","Código ou tipo ausente",""
11313,"N/A","Código ou tipo ausente",""
11314,"N/A","Código ou tipo ausente",""
11315,"N/A","Código ou tipo ausente",""
11316,"N/A","Código ou tipo ausente",""
11317,"N/A","Código ou tipo ausente",""
11318,"N/A","Código ou tipo ausente",""
11319,"N/A","Código ou tipo ausente",""
11320,"N/A","Código ou tipo ausente",""
11321,"N/A","Código ou tipo ausente",""
11322,"N/A","Código ou tipo ausente",""
11323,"N/A","Código ou tipo ausente",""
11324,"N/A","Código ou tipo ausente",""
11325,"N/A","Código ou tipo ausente",""
11326,"N/A","Código ou tipo ausente",""
11327,"N/A","Código ou tipo ausente",""
11328,"N/A","Código ou tipo ausente",""
11329,"N/A","Código ou tipo ausente",""
11330,"N/A","Código ou tipo ausente",""
11331,"N/A","Código ou tipo ausente",""
11332,"N/A","Código ou tipo ausente",""
11333,"N/A","Código ou tipo ausente",""
11334,"N/A","Código ou tipo ausente",""
11335,"N/A","Código ou tipo ausente",""
11336,"N/A","Código ou tipo ausente",""
11337,"N/A","Código ou tipo ausente",""
11338,"N/A","Código ou tipo ausente",""
11339,"N/A","Código ou tipo ausente",""
11340,"N/A","Código ou tipo ausente",""
11341,"N/A","Código ou tipo ausente",""
11342,"N/A","Código ou tipo ausente",""
11343,"N/A","Código ou tipo ausente",""
11344,"N/A","Código ou tipo ausente",""
11345,"N/A","Código ou tipo ausente",""
11346,"N/A","Código ou tipo ausente",""
11347,"N/A","Código ou tipo ausente",""
11348,"N/A","Código ou tipo ausente",""
11349,"N/A","Código ou tipo ausente",""
11350,"N/A","Código ou tipo ausente",""
11351,"N/A","Código ou tipo ausente",""
11352,"N/A","Código ou tipo ausente",""
11353,"N/A","Código ou tipo ausente",""
11354,"N/A","Código ou tipo ausente",""
11355,"N/A","Código ou tipo ausente",""
11356,"N/A","Código ou tipo ausente",""
11357,"N/A","Código ou tipo ausente",""
11358,"N/A","Código ou tipo ausente",""
11359,"N/A","Código ou tipo ausente",""
11360,"N/A","Código ou tipo ausente",""
11361,"N/A","Código ou tipo ausente",""
11362,"N/A","Código ou tipo ausente",""
11363,"N/A","Código ou tipo ausente",""
11364,"N/A","Código ou tipo ausente",""
11365,"N/A","Código ou tipo ausente",""
11366,"N/A","Código ou tipo ausente",""
11367,"N/A","Código ou tipo ausente",""
11368,"N/A","Código ou tipo ausente",""
11369,"N/A","Código ou tipo ausente",""
11370,"N/A","Código ou tipo ausente",""
11371,"N/A","Código ou tipo ausente",""
11372,"N/A","Código ou tipo ausente",""
11373,"N/A","Código ou tipo ausente",""
11374,"N/A","Código ou tipo ausente",""
11375,"N/A","Código ou tipo ausente",""
11376,"N/A","Código ou tipo ausente",""
11377,"N/A","Código ou tipo ausente",""
11378,"N/A","Código ou tipo ausente",""
11379,"N/A","Código ou tipo ausente",""
11380,"N/A","Código ou tipo ausente",""
11381,"N/A","Código ou tipo ausente",""
11382,"N/A","Código ou tipo ausente",""
11383,"N/A","Código ou tipo ausente",""
11384,"N/A","Código ou tipo ausente",""
11385,"N/A","Código ou tipo ausente",""
11386,"N/A","Código ou tipo ausente",""
11387,"N/A","Código ou tipo ausente",""
11388,"N/A","Código ou tipo ausente",""
11389,"N/A","Código ou tipo ausente",""
11390,"N/A","Código ou tipo ausente",""
11391,"N/A","Código ou tipo ausente",""
11392,"N/A","Código ou tipo ausente",""
11393,"N/A","Código ou tipo ausente",""
11394,"N/A","Código ou tipo ausente",""
11395,"N/A","Código ou tipo ausente",""
11396,"N/A","Código ou tipo ausente",""
11397,"N/A","Código ou tipo ausente",""
11398,"N/A","Código ou tipo ausente",""
11399,"N/A","Código ou tipo ausente",""
11400,"N/A","Código ou tipo ausente",""
11401,"N/A","Código ou tipo ausente",""
11402,"N/A","Código ou tipo ausente",""
11403,"N/A","Código ou tipo ausente",""
11404,"N/A","Código ou tipo ausente",""
11405,"N/A","Código ou tipo ausente",""
11406,"N/A","Código ou tipo ausente",""
11407,"N/A","Código ou tipo ausente",""
11408,"N/A","Código ou tipo ausente",""
11409,"N/A","Código ou tipo ausente",""
11410,"N/A","Código ou tipo ausente",""
11411,"N/A","Código ou tipo ausente",""
11412,"N/A","Código ou tipo ausente",""
11413,"N/A","Código ou tipo ausente",""
11414,"N/A","Código ou tipo ausente",""
11415,"N/A","Código ou tipo ausente",""
11416,"N/A","Código ou tipo ausente",""
11417,"N/A","Código ou tipo ausente",""
11418,"N/A","Código ou tipo ausente",""
11419,"N/A","Código ou tipo ausente",""
11420,"N/A","Código ou tipo ausente",""
11421,"N/A","Código ou tipo ausente",""
11422,"N/A","Código ou tipo ausente",""
11423,"N/A","Código ou tipo ausente",""
11424,"N/A","Código ou tipo ausente",""
11425,"N/A","Código ou tipo ausente",""
11426,"N/A","Código ou tipo ausente",""
11427,"N/A","Código ou tipo ausente",""
11428,"N/A","Código ou tipo ausente",""
11429,"N/A","Código ou tipo ausente",""
11430,"N/A","Código ou tipo ausente",""
11431,"N/A","Código ou tipo ausente",""
11432,"N/A","Código ou tipo ausente",""
11433,"N/A","Código ou tipo ausente",""
11434,"N/A","Código ou tipo ausente",""
11435,"N/A","Código ou tipo ausente",""
11436,"N/A","Código ou tipo ausente",""
11437,"N/A","Código ou tipo ausente",""
11438,"N/A","Código ou tipo ausente",""
11439,"N/A","Código ou tipo ausente",""
11440,"N/A","Código ou tipo ausente",""
11441,"N/A","Código ou tipo ausente",""
11442,"N/A","Código ou tipo ausente",""
11443,"N/A","Código ou tipo ausente",""
11444,"N/A","Código ou tipo ausente",""
11445,"N/A","Código ou tipo ausente",""
11446,"N/A","Código ou tipo ausente",""
11447,"N/A","Código ou tipo ausente",""
11448,"N/A","Código ou tipo ausente",""
11449,"N/A","Código ou tipo ausente",""
11450,"N/A","Código ou tipo ausente",""
11451,"N/A","Código ou tipo ausente",""
11452,"N/A","Código ou tipo ausente",""
11453,"N/A","Código ou tipo ausente",""
11454,"N/A","Código ou tipo ausente",""
11455,"N/A","Código ou tipo ausente",""
11456,"N/A","Código ou tipo ausente",""
11457,"N/A","Código ou tipo ausente",""
11458,"N/A","Código ou tipo ausente",""
11459,"N/A","Código ou tipo ausente",""
11460,"N/A","Código ou tipo ausente",""
11461,"N/A","Código ou tipo ausente",""
11462,"N/A","Código ou tipo ausente",""
11463,"N/A","Código ou tipo ausente",""
11464,"N/A","Código ou tipo ausente",""
11465,"N/A","Código ou tipo ausente",""
11466,"N/A","Código ou tipo ausente",""
11467,"N/A","Código ou tipo ausente",""
11468,"N/A","Código ou tipo ausente",""
11469,"N/A","Código ou tipo ausente",""
11470,"N/A","Código ou tipo ausente",""
11471,"N/A","Código ou tipo ausente",""
11472,"N/A","Código ou tipo ausente",""
11473,"N/A","Código ou tipo ausente",""
11474,"N/A","Código ou tipo ausente",""
11475,"N/A","Código ou tipo ausente",""
11476,"N/A","Código ou tipo ausente",""
11477,"N/A","Código ou tipo ausente",""
11478,"N/A","Código ou tipo ausente",""
11479,"N/A","Código ou tipo ausente",""
11480,"N/A","Código ou tipo ausente",""
11481,"N/A","Código ou tipo ausente",""
11482,"N/A","Código ou tipo ausente",""
11483,"N/A","Código ou tipo ausente",""
11484,"N/A","Código ou tipo ausente",""
11485,"N/A","Código ou tipo ausente",""
11486,"N/A","Código ou tipo ausente",""
11487,"N/A","Código ou tipo ausente",""
11488,"N/A","Código ou tipo ausente",""
11489,"N/A","Código ou tipo ausente",""
11490,"N/A","Código ou tipo ausente",""
11491,"N/A","Código ou tipo ausente",""
11492,"N/A","Código ou tipo ausente",""
11493,"N/A","Código ou tipo ausente",""
11494,"N/A","Código ou tipo ausente",""
11495,"N/A","Código ou tipo ausente",""
11496,"N/A","Código ou tipo ausente",""
11497,"N/A","Código ou tipo ausente",""
11498,"N/A","Código ou tipo ausente",""
11499,"N/A","Código ou tipo ausente",""
11500,"N/A","Código ou tipo ausente",""
11501,"N/A","Código ou tipo ausente",""
11502,"N/A","Código ou tipo ausente",""
11503,"N/A","Código ou tipo ausente",""
11504,"N/A","Código ou tipo ausente",""
11505,"N/A","Código ou tipo ausente",""
11506,"N/A","Código ou tipo ausente",""
11507,"N/A","Código ou tipo ausente",""
11508,"N/A","Código ou tipo ausente",""
11509,"N/A","Código ou tipo ausente",""
11510,"N/A","Código ou tipo ausente",""
11511,"N/A","Código ou tipo ausente",""
11512,"N/A","Código ou tipo ausente",""
11513,"N/A","Código ou tipo ausente",""
11514,"N/A","Código ou tipo ausente",""
11515,"N/A","Código ou tipo ausente",""
11516,"N/A","Código ou tipo ausente",""
11517,"N/A","Código ou tipo ausente",""
11518,"N/A","Código ou tipo ausente",""
11519,"N/A","Código ou tipo ausente",""
11520,"N/A","Código ou tipo ausente",""
11521,"N/A","Código ou tipo ausente",""
11522,"N/A","Código ou tipo ausente",""
11523,"N/A","Código ou tipo ausente",""
11524,"N/A","Código ou tipo ausente",""
11525,"N/A","Código ou tipo ausente",""
11526,"N/A","Código ou tipo ausente",""
11527,"N/A","Código ou tipo ausente",""
11528,"N/A","Código ou tipo ausente",""
11529,"N/A","Código ou tipo ausente",""
11530,"N/A","Código ou tipo ausente",""
11531,"N/A","Código ou tipo ausente",""
11532,"N/A","Código ou tipo ausente",""
11533,"N/A","Código ou tipo ausente",""
11534,"N/A","Código ou tipo ausente",""
