codigo,utm_e,utm_n,lat_calculada,lng_calculada,motivo
FHV-V-0461,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0462,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0463,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0464,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0465,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0466,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0467,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0468,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0469,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0470,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0471,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0472,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0473,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0474,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0475,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0476,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0477,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0478,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0479,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0480,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0481,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0482,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0483,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0484,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0485,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0486,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0487,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0488,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0489,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0490,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0491,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0492,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0493,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0494,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0495,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0496,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0497,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0498,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0499,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0500,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0501,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0502,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0503,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0504,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0505,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0506,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0507,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0508,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0509,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0510,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0511,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0512,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0513,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0514,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0515,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0516,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0517,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0518,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0519,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0520,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0521,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0522,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0523,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0524,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0525,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0526,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0527,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0528,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0529,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0530,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0531,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0532,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0533,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0534,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0535,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0536,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0537,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0538,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0539,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0540,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0541,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0543,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0545,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0546,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0547,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0548,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0549,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0550,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0551,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0552,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0553,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0554,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0555,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0556,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0557,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0558,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0559,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0560,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0561,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0562,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0563,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0564,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0565,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0566,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0567,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0568,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0569,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0570,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0571,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0572,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0573,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0574,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0575,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0576,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0577,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0578,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0579,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0580,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0581,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0582,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0583,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0584,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0585,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0586,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0587,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0588,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0589,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0590,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0591,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0592,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0593,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0594,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0595,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0596,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0597,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0598,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0599,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0600,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0601,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0602,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0603,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0604,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0605,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0606,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0607,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0608,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0609,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0610,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0611,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0612,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0613,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0614,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0615,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0616,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0617,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0618,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0619,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0620,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0621,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0622,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0623,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0624,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0625,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0626,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0627,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0628,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0629,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0630,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0631,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0632,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0633,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0634,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0635,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0636,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0637,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0638,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0639,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0640,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0641,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0643,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0644,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0645,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0646,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0647,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0648,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0649,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0650,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0651,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0652,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0653,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0654,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0655,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0656,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0657,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-V-0658,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
